SampleID,group,taxon_id,rarefied_count,taxon,taxon_plot
s028514,EBF,Streptococcus,2,Streptococcus,Streptococcus
s028514,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028514,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024904,non-EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s024904,non-EBF,Blautia,1,Blautia,Blautia
s024904,non-EBF,Enterococcus,30,Enterococcus,Enterococcus
s024904,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024904,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024904,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s024904,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024904,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025559,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s025559,EBF,Blautia,0,Blautia,Blautia
s025559,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025559,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025559,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025559,EBF,Streptococcus,1,Streptococcus,Streptococcus
s025559,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025559,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029017,non-EBF,Bifidobacterium,57,Bifidobacterium,Bifidobacterium
s029017,non-EBF,Blautia,1,Blautia,Blautia
s029017,non-EBF,Enterococcus,14,Enterococcus,Enterococcus
s029017,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s029017,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s029017,non-EBF,Streptococcus,10,Streptococcus,Streptococcus
s029017,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029017,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023058,non-EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s023058,non-EBF,Blautia,0,Blautia,Blautia
s023058,non-EBF,Enterococcus,43,Enterococcus,Enterococcus
s023058,non-EBF,Intestinibacter,3,Intestinibacter,Intestinibacter
s023058,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s023058,non-EBF,Streptococcus,23,Streptococcus,Streptococcus
s023058,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023058,non-EBF,[Ruminococcus]_gnavugroup,4,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029011,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029011,EBF,Blautia,1,Blautia,Blautia
s029011,EBF,Enterococcus,3,Enterococcus,Enterococcus
s029011,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029011,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029011,EBF,Streptococcus,1,Streptococcus,Streptococcus
s029011,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029011,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024082,EBF,Bifidobacterium,52,Bifidobacterium,Bifidobacterium
s024082,EBF,Blautia,3,Blautia,Blautia
s024082,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024082,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024082,EBF,Lactococcus,1,Lactococcus,Lactococcus
s024082,EBF,Streptococcus,2,Streptococcus,Streptococcus
s024082,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024082,EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027847,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s027847,EBF,Blautia,1,Blautia,Blautia
s027847,EBF,Enterococcus,2,Enterococcus,Enterococcus
s027847,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027847,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027847,EBF,Streptococcus,4,Streptococcus,Streptococcus
s027847,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027847,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026681,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s026681,non-EBF,Blautia,1,Blautia,Blautia
s026681,non-EBF,Enterococcus,80,Enterococcus,Enterococcus
s026681,non-EBF,Intestinibacter,2,Intestinibacter,Intestinibacter
s026681,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s026681,non-EBF,Streptococcus,40,Streptococcus,Streptococcus
s026681,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026681,non-EBF,[Ruminococcus]_gnavugroup,16,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027788,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027788,non-EBF,Blautia,1,Blautia,Blautia
s027788,non-EBF,Enterococcus,1,Enterococcus,Enterococcus
s027788,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027788,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s027788,non-EBF,Streptococcus,3,Streptococcus,Streptococcus
s027788,non-EBF,[Clostridium]_innocuum_group,5,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027788,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028686,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028686,non-EBF,Blautia,0,Blautia,Blautia
s028686,non-EBF,Enterococcus,12,Enterococcus,Enterococcus
s028686,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028686,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028686,non-EBF,Streptococcus,29,Streptococcus,Streptococcus
s028686,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028686,non-EBF,[Ruminococcus]_gnavugroup,4,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024104,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024104,non-EBF,Blautia,1,Blautia,Blautia
s024104,non-EBF,Enterococcus,1,Enterococcus,Enterococcus
s024104,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024104,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s024104,non-EBF,Streptococcus,1,Streptococcus,Streptococcus
s024104,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024104,non-EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027236,non-EBF,Bifidobacterium,27,Bifidobacterium,Bifidobacterium
s027236,non-EBF,Blautia,37,Blautia,Blautia
s027236,non-EBF,Enterococcus,8,Enterococcus,Enterococcus
s027236,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027236,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s027236,non-EBF,Streptococcus,5,Streptococcus,Streptococcus
s027236,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027236,non-EBF,[Ruminococcus]_gnavugroup,2,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023991,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s023991,EBF,Blautia,1,Blautia,Blautia
s023991,EBF,Enterococcus,1,Enterococcus,Enterococcus
s023991,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023991,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023991,EBF,Streptococcus,1,Streptococcus,Streptococcus
s023991,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023991,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028038,non-EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s028038,non-EBF,Blautia,0,Blautia,Blautia
s028038,non-EBF,Enterococcus,2,Enterococcus,Enterococcus
s028038,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028038,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028038,non-EBF,Streptococcus,2,Streptococcus,Streptococcus
s028038,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028038,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027257,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027257,EBF,Blautia,0,Blautia,Blautia
s027257,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027257,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027257,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027257,EBF,Streptococcus,6,Streptococcus,Streptococcus
s027257,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027257,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021867,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021867,non-EBF,Blautia,0,Blautia,Blautia
s021867,non-EBF,Enterococcus,8,Enterococcus,Enterococcus
s021867,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021867,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021867,non-EBF,Streptococcus,2,Streptococcus,Streptococcus
s021867,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021867,non-EBF,[Ruminococcus]_gnavugroup,4,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029433,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s029433,EBF,Blautia,0,Blautia,Blautia
s029433,EBF,Enterococcus,0,Enterococcus,Enterococcus
s029433,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029433,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029433,EBF,Streptococcus,2,Streptococcus,Streptococcus
s029433,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029433,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027228,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s027228,EBF,Blautia,1,Blautia,Blautia
s027228,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027228,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027228,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027228,EBF,Streptococcus,5,Streptococcus,Streptococcus
s027228,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027228,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028969,non-EBF,Bifidobacterium,51,Bifidobacterium,Bifidobacterium
s028969,non-EBF,Blautia,2,Blautia,Blautia
s028969,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s028969,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028969,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028969,non-EBF,Streptococcus,11,Streptococcus,Streptococcus
s028969,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028969,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021021,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s021021,EBF,Blautia,0,Blautia,Blautia
s021021,EBF,Enterococcus,0,Enterococcus,Enterococcus
s021021,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021021,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021021,EBF,Streptococcus,5,Streptococcus,Streptococcus
s021021,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021021,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025067,EBF,Bifidobacterium,52,Bifidobacterium,Bifidobacterium
s025067,EBF,Blautia,4,Blautia,Blautia
s025067,EBF,Enterococcus,5,Enterococcus,Enterococcus
s025067,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025067,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025067,EBF,Streptococcus,4,Streptococcus,Streptococcus
s025067,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025067,EBF,[Ruminococcus]_gnavugroup,16,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025691,non-EBF,Bifidobacterium,49,Bifidobacterium,Bifidobacterium
s025691,non-EBF,Blautia,10,Blautia,Blautia
s025691,non-EBF,Enterococcus,17,Enterococcus,Enterococcus
s025691,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025691,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s025691,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s025691,non-EBF,[Clostridium]_innocuum_group,1,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025691,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026325,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s026325,EBF,Blautia,2,Blautia,Blautia
s026325,EBF,Enterococcus,0,Enterococcus,Enterococcus
s026325,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026325,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026325,EBF,Streptococcus,5,Streptococcus,Streptococcus
s026325,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026325,EBF,[Ruminococcus]_gnavugroup,10,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028549,non-EBF,Bifidobacterium,57,Bifidobacterium,Bifidobacterium
s028549,non-EBF,Blautia,2,Blautia,Blautia
s028549,non-EBF,Enterococcus,5,Enterococcus,Enterococcus
s028549,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028549,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028549,non-EBF,Streptococcus,7,Streptococcus,Streptococcus
s028549,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028549,non-EBF,[Ruminococcus]_gnavugroup,35,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023315,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s023315,EBF,Blautia,0,Blautia,Blautia
s023315,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023315,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023315,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023315,EBF,Streptococcus,6,Streptococcus,Streptococcus
s023315,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023315,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021229,EBF,Bifidobacterium,43,Bifidobacterium,Bifidobacterium
s021229,EBF,Blautia,17,Blautia,Blautia
s021229,EBF,Enterococcus,27,Enterococcus,Enterococcus
s021229,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021229,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021229,EBF,Streptococcus,67,Streptococcus,Streptococcus
s021229,EBF,[Clostridium]_innocuum_group,1,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021229,EBF,[Ruminococcus]_gnavugroup,4,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028136,non-EBF,Bifidobacterium,46,Bifidobacterium,Bifidobacterium
s028136,non-EBF,Blautia,8,Blautia,Blautia
s028136,non-EBF,Enterococcus,17,Enterococcus,Enterococcus
s028136,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s028136,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028136,non-EBF,Streptococcus,1,Streptococcus,Streptococcus
s028136,non-EBF,[Clostridium]_innocuum_group,3,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028136,non-EBF,[Ruminococcus]_gnavugroup,4,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023553,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s023553,EBF,Blautia,1,Blautia,Blautia
s023553,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023553,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023553,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023553,EBF,Streptococcus,12,Streptococcus,Streptococcus
s023553,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023553,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024747,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s024747,EBF,Blautia,0,Blautia,Blautia
s024747,EBF,Enterococcus,12,Enterococcus,Enterococcus
s024747,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024747,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024747,EBF,Streptococcus,0,Streptococcus,Streptococcus
s024747,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024747,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023748,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s023748,EBF,Blautia,1,Blautia,Blautia
s023748,EBF,Enterococcus,1,Enterococcus,Enterococcus
s023748,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023748,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023748,EBF,Streptococcus,1,Streptococcus,Streptococcus
s023748,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023748,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024026,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s024026,EBF,Blautia,0,Blautia,Blautia
s024026,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024026,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024026,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024026,EBF,Streptococcus,12,Streptococcus,Streptococcus
s024026,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024026,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028500,non-EBF,Bifidobacterium,35,Bifidobacterium,Bifidobacterium
s028500,non-EBF,Blautia,16,Blautia,Blautia
s028500,non-EBF,Enterococcus,17,Enterococcus,Enterococcus
s028500,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s028500,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028500,non-EBF,Streptococcus,10,Streptococcus,Streptococcus
s028500,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028500,non-EBF,[Ruminococcus]_gnavugroup,13,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021255,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021255,non-EBF,Blautia,4,Blautia,Blautia
s021255,non-EBF,Enterococcus,6,Enterococcus,Enterococcus
s021255,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021255,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021255,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s021255,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021255,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021770,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021770,non-EBF,Blautia,0,Blautia,Blautia
s021770,non-EBF,Enterococcus,38,Enterococcus,Enterococcus
s021770,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021770,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021770,non-EBF,Streptococcus,62,Streptococcus,Streptococcus
s021770,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021770,non-EBF,[Ruminococcus]_gnavugroup,18,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029123,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s029123,EBF,Blautia,0,Blautia,Blautia
s029123,EBF,Enterococcus,2,Enterococcus,Enterococcus
s029123,EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s029123,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029123,EBF,Streptococcus,2,Streptococcus,Streptococcus
s029123,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029123,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028412,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s028412,EBF,Blautia,1,Blautia,Blautia
s028412,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028412,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028412,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028412,EBF,Streptococcus,0,Streptococcus,Streptococcus
s028412,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028412,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028042,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s028042,EBF,Blautia,0,Blautia,Blautia
s028042,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028042,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028042,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028042,EBF,Streptococcus,1,Streptococcus,Streptococcus
s028042,EBF,[Clostridium]_innocuum_group,1,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028042,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023036,non-EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s023036,non-EBF,Blautia,0,Blautia,Blautia
s023036,non-EBF,Enterococcus,30,Enterococcus,Enterococcus
s023036,non-EBF,Intestinibacter,3,Intestinibacter,Intestinibacter
s023036,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s023036,non-EBF,Streptococcus,104,Streptococcus,Streptococcus
s023036,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023036,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027721,EBF,Bifidobacterium,38,Bifidobacterium,Bifidobacterium
s027721,EBF,Blautia,6,Blautia,Blautia
s027721,EBF,Enterococcus,10,Enterococcus,Enterococcus
s027721,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027721,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027721,EBF,Streptococcus,114,Streptococcus,Streptococcus
s027721,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027721,EBF,[Ruminococcus]_gnavugroup,6,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024257,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s024257,EBF,Blautia,0,Blautia,Blautia
s024257,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024257,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024257,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024257,EBF,Streptococcus,3,Streptococcus,Streptococcus
s024257,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024257,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024229,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024229,EBF,Blautia,1,Blautia,Blautia
s024229,EBF,Enterococcus,0,Enterococcus,Enterococcus
s024229,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024229,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024229,EBF,Streptococcus,0,Streptococcus,Streptococcus
s024229,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024229,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025244,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
