SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s029985,-0.18777906050611692,-0.0018480924032945392,-0.0179963825288053,0.020223148378517793,-0.014179643111365341,Bray--Curtis
s024301,-0.08007568403598425,0.07381358676730963,-0.1288424676387249,-0.020006253603726622,-4.0613978864711275e-4,Bray--Curtis
s026048,0.07825826038014076,-0.15188463694308993,0.00666729904781534,-0.0897553887179869,-0.019767411727158884,Bray--Curtis
s021300,0.037618648437654716,0.15307452560641371,0.22500225226442735,-0.04684288942616138,0.04114441277537149,Bray--Curtis
s022639,-0.12090307655439421,-0.10610553218470102,0.003761145143512012,-0.08835270645663797,0.137364820283486,Bray--Curtis
s022844,-0.15256425442455765,0.03550731880557024,-0.05173250597461135,0.005857237976887176,-0.0021265717917420064,Bray--Curtis
s028273,0.08082982868960556,-0.16183668556573416,0.07035176018932883,0.15700470900360472,0.11878199934034112,Bray--Curtis
s025531,-0.21737035763404447,0.0136160649812921,-0.028131686187126286,0.042785412310213905,-0.010242431945182753,Bray--Curtis
s025738,0.23504330148098856,-0.07378827495868133,0.007418070838505827,-0.14845068906360875,0.0027296390175206775,Bray--Curtis
s022799,-0.14684786202613365,-0.06453305771357318,-0.01094755779304214,0.11982496593913942,0.037834996951969825,Bray--Curtis
s023972,0.31703372753773057,-0.25196304838295097,0.12072272910918845,-0.10366995253769251,0.16304502738932333,Bray--Curtis
s024476,-0.14727330646934822,-0.05900301258414256,-0.04551395118821377,0.01583984694317543,-0.04104799784119057,Bray--Curtis
s029469,-0.11590539336801263,-0.0776135709646565,0.008417578818262978,0.029286833792778067,-0.1838382610909094,Bray--Curtis
s024464,-0.19785893018800946,-5.441705890962778e-4,-0.01305862789578011,0.034594764175196774,-0.04243280145776699,Bray--Curtis
s026905,-0.14440103424934622,-0.007103704426187871,-0.0400528014593338,-0.005673534813665102,0.033741020620947845,Bray--Curtis
s026517,0.012260308300248704,-0.17807600934866033,0.020520413439458936,-0.15444664550134762,0.13241507770374977,Bray--Curtis
s029830,0.2220777529883904,-0.23476331791145455,0.08525476456211516,-0.22200015122945366,0.220204290200969,Bray--Curtis
s026017,-0.2121264440456992,-8.640323807872661e-4,-0.017673290403172,0.07236888369903206,-0.002955561107094327,Bray--Curtis
s021768,-0.21637108945543548,0.0030100000835888243,-0.020434197691271003,0.06761874056432925,-0.0045962624058945665,Bray--Curtis
s028258,-0.06505403258594997,-0.09702223026237183,0.026046280384442157,0.003378039267758902,-0.17124355727379847,Bray--Curtis
s025156,0.17272785439153668,-0.12460845184990126,0.06744974288871115,-0.22758762702866406,0.13693413950848035,Bray--Curtis
s026018,-0.12263590941950397,-0.05625322870929383,-0.029919255264786213,-0.007803325727749614,-0.04840933812167133,Bray--Curtis
s023827,-0.17574269144789148,0.05902440786953256,-0.0016219155395835489,0.027716444153308303,-0.014379878276238517,Bray--Curtis
s028790,0.5334599973301448,0.015277407342100754,-0.3279410013351262,0.002113043724564507,-0.1611799520523794,Bray--Curtis
s027530,-0.20083130145643296,-0.005119863271939947,-0.02087201520107253,0.026900824658593003,-0.029510432644099114,Bray--Curtis
s026882,-0.07818300299473271,-0.07756479256645192,-0.0313652461799672,-0.015959004958418375,-0.07207309717231034,Bray--Curtis
s025568,0.41721305975519823,-0.17649423698473757,-0.07071073676080146,-0.14083995915934172,-0.12059105183971913,Bray--Curtis
s027339,0.28519912633990047,0.17885480899771344,0.37395479489096883,-0.0714100544010609,0.10698767622708,Bray--Curtis
s021412,0.05312987162524457,-0.20126860212839873,0.08023587067906185,-0.02511004411562952,0.233993289773482,Bray--Curtis
s026522,0.5591642219119564,-0.02790081671109113,0.26834796493879803,0.4770953964869326,0.21062274945700296,Bray--Curtis
s028181,-0.16855711453828925,-0.03104304003736853,-0.030798995926616807,0.02654765632962719,-0.054532203965334716,Bray--Curtis
s026840,-0.1451424347759351,0.03413207932115035,-0.07055682086086157,0.002839529885808227,0.008220105706125956,Bray--Curtis
s026069,-0.16048694406253333,-0.02599868985201747,-0.029990563408336116,0.012642831968412385,-0.02792800325761083,Bray--Curtis
s025437,0.21567313160069637,0.28228956025507096,0.34444090683444784,-0.020686168181569653,-0.013863753805996953,Bray--Curtis
s029672,0.10152618043683767,0.17554366031674953,0.28300333109195774,-0.06287587974767915,-0.04722306259847544,Bray--Curtis
s021915,0.012310647922572603,-5.247161168706821e-4,0.14299341773622928,-0.034238798803310815,0.1272421077702235,Bray--Curtis
s023781,-0.15764524935633933,0.0156657109413016,0.03837420811752353,0.01794444293636057,-0.07136111744823506,Bray--Curtis
s023904,0.5903227453098733,0.1671984896490629,0.18713063914917424,-0.14481016635860786,0.16527420982241614,Bray--Curtis
